,operand1,operand2,operator,target
6045,5,352,3,1760.0
6046,782,879,2,-97.0
6047,154,325,3,50050.0
6048,418,72,4,5.8056
6049,486,873,2,-387.0
6050,703,820,3,576460.0
6051,557,992,1,1549.0
6052,145,822,1,967.0
6053,344,505,3,173720.0
6054,319,568,1,887.0
6055,835,324,1,1159.0
6056,946,786,3,743556.0
6057,913,202,3,184426.0
6058,290,824,2,-534.0
6059,267,525,4,0.5086
6060,52,962,1,1014.0
6061,558,466,4,1.1974
6062,981,272,1,1253.0
6063,88,885,2,-797.0
6064,894,817,3,730398.0
6065,262,485,2,-223.0
6066,35,10,2,25.0
6067,608,460,1,1068.0
6068,603,662,4,0.9109
6069,67,65,1,132.0
6070,853,334,1,1187.0
6071,818,663,1,1481.0
6072,639,714,3,456246.0
6073,695,533,1,1228.0
6074,202,311,1,513.0
6075,975,709,4,1.3752
6076,942,985,2,-43.0
6077,842,919,1,1761.0
6078,511,798,2,-287.0
6079,480,970,4,0.4948
6080,584,337,1,921.0
6081,359,725,2,-366.0
6082,270,861,4,0.3136
6083,396,157,2,239.0
6084,810,212,3,171720.0
6085,393,4,4,98.25
6086,6,710,1,716.0
6087,110,939,2,-829.0
6088,432,904,4,0.4779
6089,488,925,2,-437.0
6090,741,910,1,1651.0
6091,922,834,2,88.0
6092,551,682,1,1233.0
6093,114,475,2,-361.0
6094,51,736,2,-685.0
6095,246,874,1,1120.0
6096,476,725,4,0.6566
6097,132,652,4,0.2025
6098,305,577,2,-272.0
6099,756,193,1,949.0
6100,493,11,4,44.8182
6101,121,260,3,31460.0
6102,797,171,2,626.0
6103,124,85,4,1.4588
6104,522,591,4,0.8832
6105,573,687,1,1260.0
6106,699,514,1,1213.0
6107,156,517,1,673.0
6108,296,141,3,41736.0
6109,971,262,2,709.0
6110,273,37,2,236.0
6111,36,355,4,0.1014
6112,742,612,3,454104.0
6113,340,845,1,1185.0
6114,860,380,4,2.2632
6115,652,794,4,0.8212
6116,418,117,2,301.0
6117,830,261,4,3.1801
6118,112,799,4,0.1402
6119,491,719,2,-228.0
6120,872,302,3,263344.0
6121,51,16,2,35.0
6122,369,933,3,344277.0
6123,892,374,3,333608.0
6124,386,535,4,0.7215
6125,673,103,1,776.0
6126,928,222,2,706.0
6127,591,179,1,770.0
6128,718,877,1,1595.0
6129,80,312,2,-232.0
6130,284,388,3,110192.0
6131,232,807,1,1039.0
6132,598,159,4,3.761
6133,668,369,2,299.0
6134,664,759,2,-95.0
6135,301,140,4,2.15
6136,907,781,2,126.0
6137,889,389,3,345821.0
6138,515,75,4,6.8667
6139,537,681,1,1218.0
6140,343,200,1,543.0
6141,459,902,1,1361.0
6142,290,516,4,0.562
6143,724,27,1,751.0
6144,547,473,2,74.0
6145,780,159,4,4.9057
6146,483,644,2,-161.0
6147,537,906,1,1443.0
6148,995,673,3,669635.0
6149,496,675,2,-179.0
6150,610,610,2,0.0
6151,114,205,4,0.5561
6152,703,145,4,4.8483
6153,784,76,4,10.3158
6154,571,799,1,1370.0
6155,652,626,3,408152.0
6156,598,556,2,42.0
6157,294,468,1,762.0
6158,313,639,2,-326.0
6159,504,61,1,565.0
6160,840,17,2,823.0
6161,643,320,2,323.0
6162,128,297,3,38016.0
6163,280,676,3,189280.0
6164,549,193,1,742.0
6165,959,88,4,10.8977
6166,968,664,4,1.4578
6167,867,13,1,880.0
6168,844,337,3,284428.0
6169,446,636,1,1082.0
6170,613,957,2,-344.0
6171,892,674,2,218.0
6172,906,899,1,1805.0
6173,959,478,1,1437.0
6174,908,621,3,563868.0
6175,639,510,1,1149.0
6176,492,165,4,2.9818
6177,91,442,4,0.2059
6178,980,281,4,3.4875
6179,982,773,2,209.0
6180,578,615,2,-37.0
6181,150,814,4,0.1843
6182,66,387,4,0.1705
6183,482,747,1,1229.0
6184,795,977,2,-182.0
6185,467,295,3,137765.0
6186,294,249,1,543.0
6187,504,989,3,498456.0
6188,775,304,2,471.0
6189,525,794,1,1319.0
6190,42,487,2,-445.0
6191,89,553,1,642.0
6192,540,415,3,224100.0
6193,542,751,2,-209.0
6194,254,739,1,993.0
6195,35,278,4,0.1259
6196,867,792,1,1659.0
6197,995,355,4,2.8028
6198,465,590,2,-125.0
6199,921,951,1,1872.0
6200,716,744,1,1460.0
6201,733,115,2,618.0
6202,264,529,1,793.0
6203,919,328,1,1247.0
6204,624,831,2,-207.0
6205,778,319,3,248182.0
6206,355,333,1,688.0
6207,825,186,4,4.4355
6208,890,39,4,22.8205
6209,869,88,4,9.875
6210,747,166,2,581.0
6211,711,820,2,-109.0
6212,780,232,3,180960.0
6213,967,893,4,1.0829
6214,61,21,1,82.0
6215,17,519,4,0.0328
6216,315,890,2,-575.0
6217,314,822,3,258108.0
6218,351,608,3,213408.0
6219,723,626,3,452598.0
6220,103,569,1,672.0
6221,506,627,1,1133.0
6222,258,735,4,0.351
6223,381,844,2,-463.0
6224,535,350,4,1.5286
6225,811,238,2,573.0
6226,136,854,4,0.1593
6227,302,271,2,31.0
6228,808,841,3,679528.0
6229,19,574,1,593.0
6230,234,60,4,3.9
6231,625,381,3,238125.0
6232,189,899,3,169911.0
6233,201,473,2,-272.0
6234,704,444,2,260.0
6235,756,962,1,1718.0
6236,407,830,1,1237.0
6237,400,999,1,1399.0
6238,370,787,3,291190.0
6239,363,380,3,137940.0
6240,208,427,1,635.0
6241,707,303,4,2.3333
6242,82,825,2,-743.0
6243,312,292,2,20.0
6244,816,669,3,545904.0
6245,821,229,3,188009.0
6246,474,832,4,0.5697
6247,170,561,2,-391.0
6248,302,782,3,236164.0
6249,706,710,3,501260.0
6250,519,762,4,0.6811
6251,957,801,4,1.1948
6252,367,554,1,921.0
6253,836,719,4,1.1627
6254,700,593,2,107.0
6255,781,361,4,2.1634
6256,439,8,3,3512.0
6257,69,614,4,0.1124
6258,176,952,2,-776.0
6259,554,493,1,1047.0
6260,574,827,1,1401.0
6261,843,553,1,1396.0
6262,39,95,2,-56.0
6263,372,704,4,0.5284
6264,859,522,3,448398.0
6265,894,475,1,1369.0
6266,846,261,3,220806.0
6267,139,651,2,-512.0
6268,14,565,2,-551.0
6269,151,278,4,0.5432
6270,145,704,4,0.206
6271,531,655,1,1186.0
6272,680,712,1,1392.0
6273,29,293,4,0.099
6274,814,424,3,345136.0
6275,470,696,4,0.6753
6276,522,465,1,987.0
6277,19,550,1,569.0
6278,611,384,4,1.5911
6279,2,760,2,-758.0
6280,347,264,2,83.0
6281,486,479,4,1.0146
6282,797,39,4,20.4359
6283,377,436,1,813.0
6284,396,280,1,676.0
6285,565,990,3,559350.0
6286,494,111,1,605.0
6287,883,863,4,1.0232
6288,404,964,2,-560.0
6289,714,24,4,29.75
6290,663,763,4,0.8689
6291,498,391,3,194718.0
6292,794,884,3,701896.0
6293,696,738,2,-42.0
6294,603,899,2,-296.0
6295,937,185,3,173345.0
6296,390,793,1,1183.0
6297,742,844,1,1586.0
6298,816,641,2,175.0
6299,54,346,2,-292.0
6300,745,971,4,0.7673
6301,969,743,2,226.0
6302,284,705,4,0.4028
6303,573,334,3,191382.0
6304,645,331,4,1.9486
6305,913,13,3,11869.0
6306,295,349,3,102955.0
6307,385,24,2,361.0
6308,480,227,4,2.1145
6309,304,520,1,824.0
6310,54,873,3,47142.0
6311,293,119,4,2.4622
6312,358,35,2,323.0
6313,78,654,3,51012.0
6314,345,233,4,1.4807
6315,757,37,1,794.0
6316,707,527,1,1234.0
6317,896,445,2,451.0
6318,947,735,3,696045.0
6319,766,234,1,1000.0
6320,334,123,1,457.0
6321,812,240,1,1052.0
6322,581,505,1,1086.0
6323,690,167,4,4.1317
6324,54,55,4,0.9818
6325,641,491,4,1.3055
6326,361,570,4,0.6333
6327,818,42,4,19.4762
6328,643,788,2,-145.0
6329,998,529,4,1.8866
6330,952,352,1,1304.0
6331,157,541,1,698.0
6332,734,662,3,485908.0
6333,895,986,1,1881.0
6334,120,486,1,606.0
6335,773,127,1,900.0
6336,2,854,4,0.0023
6337,404,140,4,2.8857
6338,757,215,1,972.0
6339,347,397,4,0.8741
6340,463,506,3,234278.0
6341,568,177,3,100536.0
6342,541,858,4,0.6305
6343,456,200,4,2.28
6344,120,559,4,0.2147
6345,604,414,3,250056.0
6346,716,271,2,445.0
6347,851,634,2,217.0
6348,483,305,4,1.5836
6349,249,651,2,-402.0
6350,965,170,3,164050.0
6351,578,484,1,1062.0
6352,884,759,2,125.0
6353,135,988,1,1123.0
6354,329,544,3,178976.0
6355,590,892,4,0.6614
6356,372,639,1,1011.0
6357,72,844,4,0.0853
6358,47,797,1,844.0
6359,310,197,3,61070.0
6360,440,958,1,1398.0
6361,386,804,3,310344.0
6362,506,404,2,102.0
6363,919,211,2,708.0
6364,785,188,3,147580.0
6365,392,135,2,257.0
6366,972,879,2,93.0
6367,345,360,2,-15.0
6368,649,359,1,1008.0
6369,220,14,1,234.0
6370,218,659,3,143662.0
6371,271,504,2,-233.0
6372,584,554,4,1.0542
6373,33,390,3,12870.0
6374,63,761,2,-698.0
6375,442,515,4,0.8583
6376,864,78,1,942.0
6377,310,254,4,1.2205
6378,912,327,4,2.789
6379,904,459,1,1363.0
6380,420,885,1,1305.0
6381,515,69,4,7.4638
6382,521,210,4,2.481
6383,862,674,2,188.0
6384,991,253,4,3.917
6385,789,517,3,407913.0
6386,897,933,4,0.9614
6387,689,320,3,220480.0
6388,225,166,3,37350.0
6389,953,499,2,454.0
6390,114,210,3,23940.0
6391,245,306,2,-61.0
6392,813,358,2,455.0
6393,314,735,2,-421.0
6394,870,616,1,1486.0
6395,192,597,4,0.3216
6396,922,801,1,1723.0
6397,341,733,3,249953.0
6398,214,107,3,22898.0
6399,486,633,1,1119.0
6400,480,999,1,1479.0
6401,374,578,4,0.6471
6402,828,893,1,1721.0
6403,246,854,1,1100.0
6404,158,961,1,1119.0
6405,97,151,3,14647.0
6406,667,222,3,148074.0
6407,664,922,1,1586.0
6408,732,457,1,1189.0
6409,242,991,2,-749.0
6410,709,507,4,1.3984
6411,941,920,3,865720.0
6412,906,266,2,640.0
6413,600,859,2,-259.0
6414,567,50,1,617.0
6415,167,408,1,575.0
6416,884,124,1,1008.0
6417,770,695,4,1.1079
6418,121,763,3,92323.0
6419,657,600,3,394200.0
6420,767,335,3,256945.0
6421,204,783,3,159732.0
6422,368,379,3,139472.0
6423,946,227,4,4.1674
6424,368,577,2,-209.0
6425,590,11,3,6490.0
6426,220,335,3,73700.0
6427,420,906,2,-486.0
6428,657,13,2,644.0
6429,162,706,4,0.2295
6430,890,493,2,397.0
6431,93,49,4,1.898
6432,948,619,4,1.5315
6433,144,702,4,0.2051
6434,707,662,1,1369.0
6435,381,346,1,727.0
6436,956,331,2,625.0
6437,3,822,3,2466.0
6438,70,122,3,8540.0
6439,587,535,3,314045.0
6440,186,935,3,173910.0
6441,9,36,3,324.0
6442,591,878,3,518898.0
6443,715,831,3,594165.0
6444,962,773,1,1735.0
6445,772,83,2,689.0
6446,678,771,4,0.8794
6447,646,507,4,1.2742
6448,612,98,4,6.2449
6449,950,982,3,932900.0
6450,76,623,3,47348.0
6451,591,279,3,164889.0
6452,433,994,3,430402.0
6453,535,156,2,379.0
6454,157,588,1,745.0
6455,245,783,2,-538.0
6456,919,121,2,798.0
6457,914,51,1,965.0
6458,463,993,4,0.4663
6459,85,196,1,281.0
6460,414,782,3,323748.0
6461,46,269,3,12374.0
6462,831,898,2,-67.0
6463,617,129,3,79593.0
6464,607,569,1,1176.0
6465,227,499,2,-272.0
6466,454,813,3,369102.0
6467,914,355,3,324470.0
6468,283,993,4,0.285
6469,539,275,1,814.0
6470,214,504,3,107856.0
6471,346,243,2,103.0
6472,551,897,2,-346.0
6473,105,796,4,0.1319
6474,154,664,3,102256.0
6475,399,438,4,0.911
6476,627,63,4,9.9524
6477,582,230,3,133860.0
6478,23,878,2,-855.0
6479,520,128,4,4.0625
6480,688,509,2,179.0
6481,336,759,3,255024.0
6482,850,827,3,702950.0
6483,379,351,1,730.0
6484,953,46,2,907.0
6485,581,889,4,0.6535
6486,575,147,1,722.0
6487,6,21,4,0.2857
6488,1000,612,2,388.0
6489,123,255,2,-132.0
6490,355,869,2,-514.0
6491,630,816,4,0.7721
6492,578,90,1,668.0
6493,457,154,2,303.0
6494,595,83,1,678.0
6495,297,62,4,4.7903
6496,662,873,1,1535.0
6497,416,549,2,-133.0
6498,950,78,1,1028.0
6499,426,205,4,2.078
6500,604,494,1,1098.0
6501,277,859,2,-582.0
6502,358,890,2,-532.0
6503,124,717,2,-593.0
6504,439,798,2,-359.0
6505,140,615,3,86100.0
6506,706,528,3,372768.0
6507,138,950,4,0.1453
6508,160,218,1,378.0
6509,716,100,4,7.16
6510,802,166,3,133132.0
6511,175,655,2,-480.0
6512,653,300,1,953.0
6513,271,855,3,231705.0
6514,111,28,2,83.0
6515,315,722,2,-407.0
6516,409,431,2,-22.0
6517,389,688,1,1077.0
6518,588,789,1,1377.0
6519,58,809,3,46922.0
6520,572,88,2,484.0
6521,978,294,4,3.3265
6522,819,907,2,-88.0
6523,108,179,3,19332.0
6524,971,583,2,388.0
6525,56,887,1,943.0
6526,684,683,1,1367.0
6527,160,988,4,0.1619
6528,169,609,3,102921.0
6529,612,536,1,1148.0
6530,257,159,3,40863.0
6531,332,295,1,627.0
6532,944,906,2,38.0
6533,970,931,2,39.0
6534,864,291,1,1155.0
6535,87,617,2,-530.0
6536,525,695,3,364875.0
6537,140,146,1,286.0
6538,613,151,2,462.0
6539,888,668,2,220.0
6540,148,980,1,1128.0
6541,160,2,4,80.0
6542,914,778,2,136.0
6543,420,69,3,28980.0
6544,663,417,1,1080.0
6545,645,281,4,2.2954
6546,577,31,1,608.0
6547,575,812,3,466900.0
6548,669,522,3,349218.0
6549,660,438,4,1.5068
6550,593,302,1,895.0
6551,489,128,3,62592.0
6552,261,680,1,941.0
6553,284,122,3,34648.0
6554,816,142,1,958.0
6555,445,926,2,-481.0
6556,434,603,2,-169.0
6557,16,399,3,6384.0
6558,350,523,4,0.6692
6559,371,197,2,174.0
6560,783,302,2,481.0
6561,485,124,4,3.9113
6562,59,762,2,-703.0
6563,503,926,1,1429.0
6564,326,204,2,122.0
6565,786,363,3,285318.0
6566,558,2,4,279.0
6567,191,410,4,0.4659
6568,286,151,1,437.0
6569,315,777,2,-462.0
6570,103,751,1,854.0
6571,811,846,4,0.9586
6572,42,639,2,-597.0
6573,961,402,1,1363.0
6574,716,44,4,16.2727
6575,630,151,3,95130.0
6576,638,471,1,1109.0
6577,624,929,2,-305.0
6578,827,911,4,0.9078
6579,527,271,1,798.0
6580,889,525,4,1.6933
6581,519,209,1,728.0
6582,932,556,3,518192.0
6583,884,947,4,0.9335
6584,106,55,1,161.0
6585,330,223,3,73590.0
6586,917,813,2,104.0
6587,311,277,3,86147.0
6588,497,958,4,0.5188
6589,358,502,1,860.0
6590,677,255,2,422.0
6591,665,937,3,623105.0
6592,63,396,2,-333.0
6593,598,266,4,2.2481
6594,195,347,3,67665.0
6595,374,625,4,0.5984
6596,374,954,3,356796.0
6597,209,684,2,-475.0
6598,300,814,3,244200.0
6599,467,621,2,-154.0
6600,301,434,1,735.0
6601,763,171,1,934.0
6602,897,998,3,895206.0
6603,997,127,3,126619.0
6604,681,139,1,820.0
6605,289,360,1,649.0
6606,949,938,2,11.0
6607,857,118,2,739.0
6608,865,45,1,910.0
6609,434,219,2,215.0
6610,990,797,1,1787.0
6611,571,418,3,238678.0
6612,929,592,1,1521.0
6613,206,56,2,150.0
6614,935,511,1,1446.0
6615,565,703,4,0.8037
6616,988,806,1,1794.0
6617,460,918,2,-458.0
6618,363,133,1,496.0
6619,445,608,3,270560.0
6620,557,45,2,512.0
6621,562,139,4,4.0432
6622,539,725,3,390775.0
6623,225,815,2,-590.0
6624,194,322,3,62468.0
6625,111,275,2,-164.0
6626,936,869,3,813384.0
6627,422,361,2,61.0
6628,775,240,1,1015.0
6629,893,267,2,626.0
6630,897,854,3,766038.0
6631,840,841,1,1681.0
6632,981,747,2,234.0
6633,650,903,2,-253.0
6634,777,330,3,256410.0
6635,204,280,1,484.0
6636,831,914,3,759534.0
6637,555,19,1,574.0
6638,536,468,4,1.1453
6639,508,549,3,278892.0
6640,303,995,1,1298.0
6641,541,929,2,-388.0
6642,827,392,4,2.1097
6643,847,632,4,1.3402
6644,790,293,2,497.0
6645,305,5,1,310.0
6646,772,785,4,0.9834
6647,162,653,1,815.0
6648,993,69,3,68517.0
6649,123,438,1,561.0
6650,330,548,2,-218.0
6651,7,936,3,6552.0
6652,795,251,4,3.1673
6653,562,203,1,765.0
6654,797,640,2,157.0
6655,332,889,4,0.3735
6656,209,265,1,474.0
6657,864,275,1,1139.0
6658,712,668,4,1.0659
6659,955,428,3,408740.0
6660,296,75,2,221.0
6661,922,539,1,1461.0
6662,265,52,4,5.0962
6663,372,688,1,1060.0
6664,796,367,3,292132.0
6665,383,732,1,1115.0
6666,315,8,4,39.375
6667,632,893,1,1525.0
6668,586,697,4,0.8407
6669,955,819,1,1774.0
6670,254,903,4,0.2813
6671,591,369,4,1.6016
6672,13,94,3,1222.0
6673,579,77,4,7.5195
6674,200,559,4,0.3578
6675,333,631,4,0.5277
6676,987,14,4,70.5
6677,502,855,3,429210.0
6678,30,387,2,-357.0
6679,466,333,3,155178.0
6680,361,272,4,1.3272
6681,255,394,1,649.0
6682,478,684,3,326952.0
6683,998,624,1,1622.0
6684,654,60,3,39240.0
6685,483,219,4,2.2055
6686,958,912,1,1870.0
6687,198,802,3,158796.0
6688,220,486,2,-266.0
6689,460,620,1,1080.0
6690,862,258,2,604.0
6691,888,116,1,1004.0
6692,41,92,1,133.0
6693,883,296,4,2.9831
6694,295,70,1,365.0
6695,472,780,3,368160.0
6696,169,809,2,-640.0
6697,226,411,3,92886.0
6698,114,213,1,327.0
6699,238,858,4,0.2774
6700,480,552,2,-72.0
6701,519,610,2,-91.0
6702,659,873,3,575307.0
6703,392,189,3,74088.0
6704,107,121,1,228.0
6705,229,175,2,54.0
6706,787,599,1,1386.0
6707,118,978,2,-860.0
6708,362,3,2,359.0
6709,9,701,2,-692.0
6710,847,336,3,284592.0
6711,477,304,1,781.0
6712,922,963,3,887886.0
6713,336,985,2,-649.0
6714,852,763,3,650076.0
6715,38,448,3,17024.0
6716,683,627,1,1310.0
6717,417,155,3,64635.0
6718,319,476,2,-157.0
6719,910,734,2,176.0
6720,418,423,1,841.0
6721,694,832,2,-138.0
6722,985,943,2,42.0
6723,160,481,3,76960.0
6724,305,678,3,206790.0
6725,890,703,1,1593.0
6726,525,691,3,362775.0
6727,27,205,4,0.1317
6728,854,338,1,1192.0
6729,366,877,3,320982.0
6730,610,159,4,3.8365
6731,627,170,4,3.6882
6732,691,450,2,241.0
6733,766,668,4,1.1467
6734,996,552,1,1548.0
6735,96,381,2,-285.0
6736,666,878,4,0.7585
6737,916,115,2,801.0
6738,67,80,1,147.0
6739,425,130,4,3.2692
6740,9,179,1,188.0
6741,544,346,4,1.5723
6742,56,816,4,0.0686
6743,20,244,2,-224.0
6744,466,225,2,241.0
6745,291,330,4,0.8818
6746,885,584,3,516840.0
6747,929,418,1,1347.0
6748,226,186,2,40.0
6749,74,492,2,-418.0
6750,411,188,4,2.1862
6751,361,907,3,327427.0
6752,321,89,3,28569.0
6753,52,230,1,282.0
6754,184,926,1,1110.0
6755,950,858,3,815100.0
6756,882,877,1,1759.0
6757,183,449,1,632.0
6758,555,683,2,-128.0
6759,535,240,2,295.0
6760,65,90,1,155.0
6761,771,574,4,1.3432
6762,834,938,1,1772.0
6763,208,803,1,1011.0
6764,480,630,1,1110.0
6765,409,465,2,-56.0
6766,980,275,2,705.0
6767,128,932,1,1060.0
6768,590,95,1,685.0
6769,913,236,2,677.0
6770,478,702,3,335556.0
6771,429,812,1,1241.0
6772,34,461,3,15674.0
6773,22,965,2,-943.0
6774,981,349,2,632.0
6775,988,372,4,2.6559
6776,266,634,4,0.4196
6777,725,589,2,136.0
6778,913,599,2,314.0
6779,506,57,3,28842.0
6780,412,450,2,-38.0
6781,877,576,2,301.0
6782,828,966,3,799848.0
6783,398,890,2,-492.0
6784,302,706,2,-404.0
6785,184,495,3,91080.0
6786,232,668,1,900.0
6787,282,84,4,3.3571
6788,938,695,3,651910.0
6789,803,868,1,1671.0
6790,258,726,3,187308.0
6791,499,89,4,5.6067
6792,874,633,4,1.3807
6793,146,331,2,-185.0
6794,758,124,2,634.0
6795,512,56,4,9.1429
6796,68,468,4,0.1453
6797,7,720,2,-713.0
6798,317,348,1,665.0
6799,351,627,4,0.5598
6800,747,286,1,1033.0
6801,197,285,1,482.0
6802,197,964,4,0.2044
6803,679,470,1,1149.0
6804,156,652,1,808.0
6805,824,21,3,17304.0
6806,359,966,4,0.3716
6807,196,80,1,276.0
6808,911,668,1,1579.0
6809,891,506,4,1.7609
6810,33,677,3,22341.0
6811,553,293,4,1.8874
6812,404,198,2,206.0
6813,431,825,3,355575.0
6814,880,200,2,680.0
6815,258,340,4,0.7588
6816,758,859,4,0.8824
6817,922,133,3,122626.0
6818,840,865,4,0.9711
6819,587,761,2,-174.0
6820,545,689,3,375505.0
6821,697,201,1,898.0
6822,10,536,3,5360.0
6823,297,633,4,0.4692
6824,316,478,3,151048.0
6825,103,817,2,-714.0
6826,980,636,2,344.0
6827,484,417,1,901.0
6828,481,890,1,1371.0
6829,747,797,3,595359.0
6830,955,753,1,1708.0
6831,416,133,1,549.0
6832,612,284,4,2.1549
6833,29,58,4,0.5
6834,784,740,2,44.0
6835,482,100,4,4.82
6836,366,501,2,-135.0
6837,855,229,3,195795.0
6838,840,490,3,411600.0
6839,895,321,2,574.0
6840,932,183,4,5.0929
6841,197,875,1,1072.0
6842,867,948,2,-81.0
6843,245,582,2,-337.0
6844,866,572,4,1.514
6845,956,210,4,4.5524
6846,208,220,1,428.0
6847,338,984,1,1322.0
6848,117,507,2,-390.0
6849,193,854,2,-661.0
6850,97,677,1,774.0
6851,596,490,4,1.2163
6852,456,419,3,191064.0
6853,252,964,1,1216.0
6854,730,645,2,85.0
6855,704,523,4,1.3461
6856,329,450,1,779.0
6857,189,781,2,-592.0
6858,659,325,2,334.0
6859,230,121,3,27830.0
6860,502,24,3,12048.0
6861,785,162,4,4.8457
6862,522,105,2,417.0
6863,360,442,1,802.0
6864,547,98,2,449.0
6865,168,386,2,-218.0
6866,669,200,3,133800.0
6867,347,320,4,1.0844
6868,195,51,3,9945.0
6869,472,475,3,224200.0
6870,244,990,4,0.2465
6871,240,382,2,-142.0
6872,795,738,4,1.0772
6873,255,231,3,58905.0
6874,893,919,4,0.9717
6875,430,395,3,169850.0
6876,339,707,3,239673.0
6877,55,830,1,885.0
6878,567,399,3,226233.0
6879,198,283,2,-85.0
6880,909,768,2,141.0
6881,517,141,3,72897.0
6882,257,817,3,209969.0
6883,753,536,3,403608.0
6884,66,421,3,27786.0
6885,483,893,1,1376.0
6886,482,973,1,1455.0
6887,412,287,3,118244.0
6888,880,665,2,215.0
6889,138,262,2,-124.0
6890,452,401,1,853.0
6891,156,968,4,0.1612
6892,687,336,4,2.0446
6893,322,10,1,332.0
6894,963,692,2,271.0
6895,704,188,1,892.0
6896,623,671,1,1294.0
6897,703,99,3,69597.0
6898,131,735,2,-604.0
6899,264,999,3,263736.0
6900,914,850,1,1764.0
6901,218,808,3,176144.0
6902,545,630,3,343350.0
6903,973,5,2,968.0
6904,924,756,3,698544.0
6905,766,651,3,498666.0
6906,118,850,2,-732.0
6907,704,537,4,1.311
6908,515,717,4,0.7183
6909,461,208,3,95888.0
6910,755,93,4,8.1183
6911,775,353,3,273575.0
6912,840,632,3,530880.0
6913,28,23,1,51.0
6914,195,486,2,-291.0
6915,313,504,4,0.621
6916,427,460,1,887.0
6917,253,360,3,91080.0
6918,414,836,3,346104.0
6919,36,319,2,-283.0
6920,17,342,1,359.0
6921,631,659,4,0.9575
6922,906,795,1,1701.0
6923,34,139,3,4726.0
6924,298,11,2,287.0
6925,297,491,2,-194.0
6926,222,375,1,597.0
6927,907,984,1,1891.0
6928,546,358,1,904.0
6929,334,287,1,621.0
6930,773,326,2,447.0
6931,652,862,1,1514.0
6932,234,201,4,1.1642
6933,324,512,4,0.6328
6934,958,526,4,1.8213
6935,823,288,1,1111.0
6936,897,879,1,1776.0
6937,512,30,4,17.0667
6938,85,308,4,0.276
6939,250,458,2,-208.0
6940,579,48,1,627.0
6941,363,129,3,46827.0
6942,297,482,2,-185.0
6943,528,414,4,1.2754
6944,853,228,3,194484.0
6945,960,489,1,1449.0
6946,265,480,2,-215.0
6947,235,591,3,138885.0
6948,221,118,4,1.8729
6949,775,253,2,522.0
6950,400,319,3,127600.0
6951,375,797,3,298875.0
6952,668,371,4,1.8005
6953,394,247,2,147.0
6954,325,627,4,0.5183
6955,454,573,4,0.7923
6956,132,252,2,-120.0
6957,886,653,1,1539.0
6958,830,813,3,674790.0
6959,968,877,3,848936.0
6960,705,379,4,1.8602
6961,96,862,4,0.1114
6962,54,663,4,0.0814
6963,158,620,2,-462.0
6964,531,136,1,667.0
6965,665,434,3,288610.0
6966,153,500,1,653.0
6967,314,285,1,599.0
6968,682,978,2,-296.0
6969,436,326,3,142136.0
6970,286,68,1,354.0
6971,6,380,2,-374.0
6972,819,818,4,1.0012
6973,693,560,2,133.0
6974,999,403,4,2.4789
6975,699,969,1,1668.0
6976,169,833,1,1002.0
6977,523,218,4,2.3991
6978,323,139,4,2.3237
6979,445,579,4,0.7686
6980,357,118,4,3.0254
6981,187,715,1,902.0
6982,165,220,4,0.75
6983,748,750,4,0.9973
6984,490,698,2,-208.0
6985,201,234,4,0.859
6986,707,237,1,944.0
6987,633,237,4,2.6709
6988,275,757,1,1032.0
6989,705,83,2,622.0
6990,359,83,1,442.0
6991,206,440,1,646.0
6992,609,491,4,1.2403
6993,315,750,3,236250.0
6994,698,201,2,497.0
6995,4,921,1,925.0
6996,459,93,2,366.0
6997,996,227,4,4.3877
6998,860,292,1,1152.0
6999,144,912,2,-768.0
7000,772,21,3,16212.0
7001,248,170,2,78.0
7002,249,707,3,176043.0
7003,222,737,2,-515.0
7004,176,35,4,5.0286
7005,138,348,3,48024.0
7006,711,866,4,0.821
7007,325,391,4,0.8312
7008,578,227,4,2.5463
7009,962,781,1,1743.0
7010,141,103,4,1.3689
7011,208,381,4,0.5459
7012,45,521,4,0.0864
7013,395,476,1,871.0
7014,95,842,2,-747.0
7015,273,722,4,0.3781
7016,621,52,4,11.9423
7017,568,784,1,1352.0
7018,477,888,4,0.5372
7019,214,363,3,77682.0
7020,398,823,3,327554.0
7021,295,321,3,94695.0
7022,966,438,4,2.2055
7023,955,942,1,1897.0
7024,346,869,1,1215.0
7025,477,971,4,0.4912
7026,449,932,2,-483.0
7027,901,608,3,547808.0
7028,323,750,1,1073.0
7029,275,101,1,376.0
7030,401,255,3,102255.0
7031,455,522,3,237510.0
7032,808,988,3,798304.0
7033,853,491,1,1344.0
7034,501,128,2,373.0
7035,483,311,4,1.5531
7036,997,862,2,135.0
7037,987,870,4,1.1345
7038,762,3,3,2286.0
7039,928,302,2,626.0
7040,442,378,2,64.0
7041,872,397,2,475.0
7042,21,289,3,6069.0
7043,942,28,4,33.6429
7044,245,534,2,-289.0
7045,479,371,2,108.0
7046,973,187,2,786.0
7047,305,466,4,0.6545
7048,300,413,3,123900.0
7049,922,181,4,5.0939
7050,240,92,1,332.0
7051,469,687,3,322203.0
7052,237,913,2,-676.0
7053,85,248,4,0.3427
7054,364,74,1,438.0
7055,31,229,1,260.0
7056,857,830,2,27.0
7057,770,673,3,518210.0
7058,725,211,4,3.436
7059,880,150,1,1030.0
7060,389,976,2,-587.0
7061,434,537,1,971.0
7062,593,541,3,320813.0
7063,583,524,1,1107.0
